Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
21-05-2009,2009,Fairfield,832440,1330000,Single Family,Detached House,3,1,,1.025953,South
21-05-2009,2009,Fairfield,407960,560000,Single Family,Detached House,3,3,1089,1.025953,West
22-05-2009,2009,Bridgeport,106470,225000,Single Family,Detached House,3,2,917,1.025953,West
22-05-2009,2009,Waterbury,74690,147000,?,Detached House,3,2,,1.025953,South
23-05-2009,2009,Waterbury,58520,144000,Single Family,Detached House,3,2,991,1.025953,East
23-05-2009,2009,,68880,172000,Single Family,Detached House,3,2,991,1.025953,East
23-05-2009,2009,Bridgeport,,290000,?,Detached House,3,1,1080,1.025953,South
23-05-2009,2009,Waterbury,142870,329000,Single Family,Detached House,3,2,1020,1.025953,South
24-05-2009,2009,Waterbury,163660,215500,Single Family,Detached House,3,1,1068,1.025953,East
24-05-2009,2009,Fairfield,1243690,1312500,Single Family,Detached House,3,2,922,1.025953,West
24-05-2009,2009,Waterbury,83510,197000,Single Family,Detached House,3,2,991,1.025953,East
25-05-2009,2009,Greenwich,817110,1250000,Single Family,Detached House,3,3,1082,1.025953,East
25-05-2009,2009,Waterbury,78610,224000,Single Family,Detached House,3,1,,1.025953,East
25-05-2009,2009,Waterbury,93800,90000,Three Family,Triplex,6,4,2055,1.025953,West
25-05-2009,2009,Norwalk,248080,468000,Single Family,Detached House,3,3,974,1.025953,West
29-05-2009,2009,Bridgeport,,75000,Single Family,Detached House,3,1,,1.025953,North
29-05-2009,2009,Waterbury,98560,185000,Single Family,Detached House,3,3,1003,1.025953,East
29-05-2009,2009,Greenwich,1897420,8295000,Single Family,Detached House,3,2,950,1.025953,West
29-05-2009,2009,,108710,157667,Single Family,Detached House,3,2,1077,1.025953,East
30-05-2009,2009,Norwalk,234710,500000,?,Detached House,3,3,1076,1.025953,North
30-05-2009,2009,Bridgeport,98630,295000,Two Family,Duplex,4,3,1315,1.025953,West
31-05-2009,2009,Greenwich,862890,1300000,Three Family,Triplex,6,5,1932,1.025953,West
31-05-2009,2009,Fairfield,470890,635000,Single Family,Detached House,3,2,,1.025953,North
31-05-2009,2009,Norwalk,227710,442500,Single Family,Detached House,3,3,959,1.025953,South
31-05-2009,2009,Greenwich,3764810,5800000,Single Family,Detached House,3,2,1045,1.025953,East
31-05-2009,2009,Fairfield,640010,950000,Single Family,Detached House,3,2,947,1.025953,West
31-05-2009,2009,Waterbury,62440,155000,Three Family,Triplex,6,5,2195,1.025953,North
31-05-2009,2009,Bridgeport,108010,155000,Two Family,Duplex,4,3,1349,1.025953,North
01-06-2009,2009,Waterbury,80990,194500,Two Family,Duplex,4,4,,1.025953,East
01-06-2009,2009,Waterbury,72520,160000,?,Duplex,4,3,1246,1.025953,West
01-06-2009,2009,Greenwich,1884960,2100000,?,Detached House,3,1,953,1.025953,East
01-06-2009,2009,Norwalk,374290,540000,?,Detached House,3,2,,1.025953,North
01-06-2009,2009,Fairfield,1185450,2270000,Single Family,Detached House,3,1,1095,1.025953,North
01-06-2009,2009,Bridgeport,166740,300000,Three Family,Triplex,6,4,2082,1.025953,West
01-06-2009,2009,Fairfield,799190,865000,?,Detached House,3,2,,1.025953,West
04-06-2009,2009,,116970,369000,Three Family,Triplex,6,4,2073,1.025953,West
04-06-2009,2009,Waterbury,93950,107500,?,Duplex,4,3,1432,1.025953,West
04-06-2009,2009,Norwalk,373100,760000,Single Family,Detached House,3,2,1006,1.025953,North
04-06-2009,2009,Greenwich,562030,665000,Two Family,Duplex,4,3,1348,1.025953,North
04-06-2009,2009,Fairfield,864990,1250000,Single Family,Detached House,3,2,1008,1.025953,North
04-06-2009,2009,,342020,480000,?,Detached House,3,2,1010,1.025953,East
05-06-2009,2009,,1920870,5500000,Single Family,Detached House,3,2,990,1.025953,East
05-06-2009,2009,Bridgeport,146160,345000,?,Duplex,4,4,1226,1.025953,South
05-06-2009,2009,Bridgeport,165410,268100,Three Family,Triplex,6,4,1990,1.025953,North
05-06-2009,2009,Norwalk,545160,1590000,Single Family,Detached House,3,3,1036,1.025953,West
06-06-2009,2009,Greenwich,1770230,1925000,Single Family,Detached House,3,1,940,1.025953,East
06-06-2009,2009,Greenwich,780710,3000000,Single Family,Detached House,3,1,1041,1.025953,North
06-06-2009,2009,,124740,240000,Single Family,Detached House,3,3,1018,1.025953,West
07-06-2009,2009,Bridgeport,95130,184000,Two Family,Duplex,4,4,1307,1.025953,South
07-06-2009,2009,Bridgeport,134330,257000,Two Family,Duplex,4,2,,1.025953,North
07-06-2009,2009,,1030610,1100000,?,Detached House,3,2,914,1.025953,West
07-06-2009,2009,Bridgeport,114380,189900,Single Family,Detached House,3,2,,1.025953,South
08-06-2009,2009,Fairfield,488460,709000,Single Family,Detached House,3,3,953,1.025953,East
08-06-2009,2009,,,242409,Two Family,Duplex,4,4,1349,1.025953,East
08-06-2009,2009,Greenwich,549080,1147500,Single Family,Detached House,3,2,960,1.025953,South
08-06-2009,2009,Bridgeport,,225000,Single Family,Detached House,3,1,,1.025953,West
11-06-2009,2009,Bridgeport,162050,295000,Single Family,Detached House,3,1,1033,1.025953,South
11-06-2009,2009,Waterbury,,165000,Single Family,Detached House,3,2,1026,1.025953,South
12-06-2009,2009,Bridgeport,110110,229900,?,Detached House,3,1,928,1.025953,North
12-06-2009,2009,Bridgeport,136080,315000,Three Family,Triplex,6,4,2169,1.025953,North
13-06-2009,2009,Waterbury,139160,272000,Single Family,Detached House,3,2,1084,1.025953,East
13-06-2009,2009,Waterbury,92540,225000,Single Family,Detached House,3,3,1046,1.025953,North
13-06-2009,2009,Waterbury,82040,83250,Single Family,Detached House,3,1,908,1.025953,North
13-06-2009,2009,Bridgeport,17204,351500,Single Family,Detached House,3,3,908,1.025953,South
13-06-2009,2009,,179756,500000,?,Detached House,3,3,922,1.025953,North
13-06-2009,2009,Waterbury,82040,83250,Single Family,Detached House,3,1,1083,1.025953,East
14-06-2009,2009,Waterbury,64260,125000,Single Family,Detached House,3,1,1085,1.025953,North
14-06-2009,2009,,303590,595000,?,Detached House,3,3,952,1.025953,West
14-06-2009,2009,Waterbury,64540,185500,Single Family,Detached House,3,2,1014,1.025953,South
14-06-2009,2009,Waterbury,103950,265000,Two Family,Duplex,4,4,1274,1.025953,South
15-06-2009,2009,Greenwich,484120,699000,Single Family,Detached House,3,2,1025,1.025953,North
15-06-2009,2009,Waterbury,,13628,Single Family,Detached House,3,3,1060,1.025953,South
15-06-2009,2009,Bridgeport,100940,210000,Single Family,Detached House,3,2,1057,1.025953,South
15-06-2009,2009,Greenwich,2269330,4600000,Single Family,Detached House,3,1,1046,1.025953,West
18-06-2009,2009,,,590000,Two Family,Duplex,4,3,1273,1.025953,East
18-06-2009,2009,Fairfield,595420,865000,Single Family,Detached House,3,1,936,1.025953,East
18-06-2009,2009,Bridgeport,73710,38000,Single Family,Detached House,3,3,1040,1.025953,East
19-06-2009,2009,Norwalk,417200,625000,Single Family,Detached House,3,1,1006,1.025953,East
19-06-2009,2009,Greenwich,3139780,8250000,Single Family,Detached House,3,1,1055,1.025953,North
19-06-2009,2009,Norwalk,201040,498000,Single Family,Detached House,3,3,1100,1.025953,South
20-06-2009,2009,Waterbury,66850,180000,Single Family,Detached House,3,1,1051,1.025953,West
21-06-2009,2009,Greenwich,470120,840000,?,Detached House,3,3,1036,1.025953,South
21-06-2009,2009,,89950,220000,Single Family,Detached House,3,3,973,1.025953,West
21-06-2009,2009,Bridgeport,115780,275000,Two Family,Duplex,4,4,1479,1.025953,South
22-06-2009,2009,Fairfield,1546090,2725000,Single Family,Detached House,3,1,1000,1.025953,East
22-06-2009,2009,Bridgeport,118020,257500,Single Family,Detached House,3,1,1058,1.025953,North
22-06-2009,2009,Fairfield,712530,1025000,Single Family,Detached House,3,3,996,1.025953,North
22-06-2009,2009,Waterbury,72380,207000,Three Family,Triplex,6,5,1908,1.025953,South
22-06-2009,2009,Bridgeport,92120,165000,Single Family,Detached House,3,3,1019,1.025953,North
25-06-2009,2009,Waterbury,35420,154000,Three Family,Triplex,6,6,2109,1.025953,North
25-06-2009,2009,Waterbury,,136000,Single Family,Detached House,3,3,918,1.025953,South
25-06-2009,2009,Waterbury,105910,243000,Single Family,Detached House,3,2,1013,1.025953,East
25-06-2009,2009,Fairfield,,570000,Single Family,Detached House,3,2,944,1.025953,East
25-06-2009,2009,Fairfield,,163333,Single Family,Detached House,3,3,1023,1.025953,East
25-06-2009,2009,Greenwich,3430770,6750000,Single Family,Detached House,3,3,1061,1.025953,South
25-06-2009,2009,Greenwich,21119910,25750000,?,Detached House,3,2,929,1.025953,East
25-06-2009,2009,Bridgeport,110530,212500,Single Family,Detached House,3,2,966,1.025953,West
26-06-2009,2009,Norwalk,,570000,Two Family,Duplex,4,4,1367,1.025953,West
26-06-2009,2009,Waterbury,67270,161710,Single Family,Detached House,3,1,951,1.025953,North
27-06-2009,2009,Greenwich,3443230,5340000,?,Detached House,3,1,1065,1.025953,North
27-06-2009,2009,Greenwich,2237830,2840000,Single Family,Detached House,3,1,1017,1.025953,North
27-06-2009,2009,Fairfield,322490,600000,Single Family,Detached House,3,2,988,1.025953,South
28-06-2009,2009,Waterbury,49770,115000,Single Family,Detached House,3,3,952,1.025953,South
28-06-2009,2009,Waterbury,71190,160000,?,Detached House,3,3,942,1.025953,South
28-06-2009,2009,Bridgeport,92540,258000,?,Duplex,4,4,1476,1.025953,East
29-06-2009,2009,Norwalk,189700,230000,?,Detached House,3,2,1052,1.025953,West
29-06-2009,2009,Fairfield,446950,995000,Single Family,Detached House,3,3,958,1.025953,West
29-06-2009,2009,,372610,460000,Single Family,Detached House,3,3,1031,1.025953,West
29-06-2009,2009,Norwalk,594020,1050000,Single Family,Detached House,3,2,958,1.025953,North
29-06-2009,2009,Greenwich,2133600,2100000,?,Detached House,3,2,983,1.025953,South
29-06-2009,2009,Bridgeport,,140000,Two Family,Duplex,4,4,1256,1.025953,South
29-06-2009,2009,Waterbury,73780,232900,Single Family,Detached House,3,1,1082,1.025953,South
29-06-2009,2009,Greenwich,,1800000,Single Family,Detached House,3,2,929,1.025953,South
29-06-2009,2009,,80220,170000,Single Family,Detached House,3,1,920,1.025953,North
29-06-2009,2009,,,1049000,Single Family,Detached House,3,3,,1.025953,South
29-06-2009,2009,Bridgeport,127820,267000,Three Family,Triplex,6,4,2174,1.025953,North
29-06-2009,2009,Bridgeport,109900,200000,Three Family,Triplex,6,6,2058,1.025953,South
02-07-2009,2009,Fairfield,697550,1480000,Single Family,Detached House,3,1,980,1.025953,East
02-07-2009,2009,Fairfield,394940,655000,Single Family,Detached House,3,1,1004,1.025953,East
02-07-2009,2009,Waterbury,74480,127500,Single Family,Detached House,3,3,1087,1.025953,West
02-07-2009,2009,Greenwich,2381820,3505000,?,Detached House,3,1,,1.025953,East
03-07-2009,2009,Norwalk,409010,733000,Single Family,Detached House,3,2,,1.025953,East
03-07-2009,2009,Bridgeport,,273000,?,Detached House,3,2,903,1.025953,South
03-07-2009,2009,Waterbury,14000,189900,Single Family,Detached House,3,1,979,1.025953,East
03-07-2009,2009,Fairfield,1960070,2510000,Single Family,Detached House,3,2,952,1.025953,South
03-07-2009,2009,Bridgeport,227920,550000,?,Triplex,6,5,,1.025953,North
03-07-2009,2009,Fairfield,,742500,?,Detached House,3,1,1076,1.025953,South
05-07-2009,2009,Bridgeport,142590,305000,?,Duplex,4,2,1362,1.025953,East
05-07-2009,2009,Norwalk,,430500,Single Family,Detached House,3,1,1053,1.025953,North
06-07-2009,2009,Bridgeport,,370000,Two Family,Duplex,4,3,1211,1.025953,South
06-07-2009,2009,,254310,1038000,Single Family,Detached House,3,3,978,1.025953,East
06-07-2009,2009,Greenwich,882140,1625000,Single Family,Detached House,3,3,960,1.025953,North
06-07-2009,2009,Fairfield,278250,1668900,Single Family,Detached House,3,3,953,1.025953,East
06-07-2009,2009,Fairfield,387800,503500,Single Family,Detached House,3,3,1091,1.025953,North
06-07-2009,2009,Bridgeport,71470,420000,Three Family,Triplex,6,4,,1.025953,East
06-07-2009,2009,Norwalk,202160,375000,Single Family,Detached House,3,1,1100,1.025953,South
09-07-2009,2009,,60690,10000,Single Family,Detached House,3,1,937,1.025953,West
09-07-2009,2009,Greenwich,1443540,1550000,Single Family,Detached House,3,2,1067,1.025953,North
09-07-2009,2009,Norwalk,359730,800000,Single Family,Detached House,3,1,991,1.025953,West
10-07-2009,2009,Fairfield,271530,430000,Two Family,Duplex,4,2,1226,1.025953,South
10-07-2009,2009,Fairfield,396620,575000,Single Family,Detached House,3,1,946,1.025953,South
10-07-2009,2009,Greenwich,707560,2000000,?,Duplex,4,4,1365,1.025953,South
11-07-2009,2009,Waterbury,65380,181000,Three Family,Triplex,6,4,2006,1.025953,East
11-07-2009,2009,Bridgeport,96881,250000,Single Family,Detached House,3,3,1030,1.025953,North
11-07-2009,2009,,157990,380000,Two Family,Duplex,4,4,1469,1.025953,North
11-07-2009,2009,,265720,470000,Single Family,Detached House,3,3,951,1.025953,East
11-07-2009,2009,Bridgeport,,231750,Two Family,Duplex,4,4,1356,1.025953,West
12-07-2009,2009,Bridgeport,51100,185000,Single Family,Detached House,3,3,963,1.025953,West
12-07-2009,2009,Bridgeport,106471,234600,Single Family,Detached House,3,2,,1.025953,West
12-07-2009,2009,Norwalk,222670,420000,Single Family,Detached House,3,3,966,1.025953,West
12-07-2009,2009,Bridgeport,116131,240000,?,Detached House,3,1,1012,1.025953,West
13-07-2009,2009,Greenwich,477960,860000,Single Family,Detached House,3,1,,1.025953,South
16-07-2009,2009,Greenwich,2024540,3906000,Single Family,Detached House,3,1,1080,1.025953,West
16-07-2009,2009,,262220,1400000,Single Family,Detached House,3,3,1091,1.025953,East
16-07-2009,2009,Norwalk,,579000,?,Detached House,3,2,962,1.025953,East
16-07-2009,2009,Bridgeport,114170,213500,Single Family,Detached House,3,2,967,1.025953,East
17-07-2009,2009,Greenwich,1191120,1800000,Two Family,Duplex,4,4,1447,1.025953,North
17-07-2009,2009,Waterbury,64540,179000,Single Family,Detached House,3,2,968,1.025953,East
17-07-2009,2009,Waterbury,78470,220000,Three Family,Triplex,6,4,,1.025953,East
17-07-2009,2009,,,260403,?,Detached House,3,2,977,1.025953,North
17-07-2009,2009,Norwalk,,385000,?,Detached House,3,3,1003,1.025953,North
18-07-2009,2009,Greenwich,2764790,10600000,Single Family,Detached House,3,1,1009,1.025953,South
18-07-2009,2009,Bridgeport,4775276,334900,Single Family,Detached House,3,2,1038,1.025953,West
18-07-2009,2009,Greenwich,1492400,3000000,Single Family,Detached House,3,1,1096,1.025953,North
19-07-2009,2009,Waterbury,111510,242000,Single Family,Detached House,3,2,909,1.025953,South
19-07-2009,2009,Fairfield,883680,1650000,Single Family,Detached House,3,2,1100,1.025953,East
20-07-2009,2009,Greenwich,1776880,2277471,Single Family,Detached House,3,2,988,1.025953,West
20-07-2009,2009,Norwalk,240450,525000,?,Detached House,3,3,,1.025953,East
20-07-2009,2009,Norwalk,173250,280000,Single Family,Detached House,3,1,1042,1.025953,North
20-07-2009,2009,Greenwich,2977100,4500000,Single Family,Detached House,3,3,1089,1.025953,West
20-07-2009,2009,Greenwich,2198630,3895000,Single Family,Detached House,3,1,,1.025953,East
20-07-2009,2009,,5301870,7225000,Single Family,Detached House,3,3,1045,1.025953,South
20-07-2009,2009,Greenwich,642810,955000,?,Detached House,3,2,1046,1.025953,West
23-07-2009,2009,Bridgeport,52570,35000,Single Family,Detached House,3,2,1061,1.025953,East
24-07-2009,2009,Fairfield,330260,445000,Single Family,Detached House,3,1,1018,1.025953,West
24-07-2009,2009,Fairfield,564760,810000,Single Family,Detached House,3,1,,1.025953,South
25-07-2009,2009,Norwalk,276340,563500,?,Detached House,3,1,1034,1.025953,North
26-07-2009,2009,Fairfield,234500,290000,Single Family,Detached House,3,2,1074,1.025953,East
26-07-2009,2009,Waterbury,59640,147400,Single Family,Detached House,3,3,1053,1.025953,West
26-07-2009,2009,Fairfield,648270,1050000,?,Detached House,3,2,1097,1.025953,East
27-07-2009,2009,,177311,330000,Single Family,Detached House,3,1,,1.025953,West
27-07-2009,2009,,63350,111300,Single Family,Detached House,3,3,1022,1.025953,South
30-07-2009,2009,Bridgeport,193340,425000,Single Family,Detached House,3,2,944,1.025953,East
31-07-2009,2009,Norwalk,709660,1575000,Single Family,Detached House,3,1,993,1.025953,East
31-07-2009,2009,Bridgeport,141540,261700,Single Family,Detached House,3,1,1014,1.025953,South
31-07-2009,2009,Bridgeport,57960,5000,Single Family,Detached House,3,3,1063,1.025953,South
31-07-2009,2009,Waterbury,52500,59000,?,Duplex,4,3,1475,1.025953,East
31-07-2009,2009,Norwalk,358680,753500,?,Detached House,3,3,938,1.025953,South
31-07-2009,2009,Norwalk,304430,550000,?,Detached House,3,1,1026,1.025953,North
01-08-2009,2009,Greenwich,919800,1275000,Single Family,Detached House,3,1,,1.025953,North
01-08-2009,2009,Fairfield,417130,505000,Single Family,Detached House,3,3,1011,1.025953,South
01-08-2009,2009,Fairfield,,420000,Single Family,Detached House,3,3,976,1.025953,East
01-08-2009,2009,Norwalk,257950,460000,Single Family,Detached House,3,3,966,1.025953,East
01-08-2009,2009,Norwalk,239330,400000,Single Family,Detached House,3,2,973,1.025953,South
01-08-2009,2009,Fairfield,429030,640000,Single Family,Detached House,3,1,1029,1.025953,West
02-08-2009,2009,Fairfield,374080,600000,Single Family,Detached House,3,2,987,1.025953,North
02-08-2009,2009,,144200,225000,Single Family,Detached House,3,2,987,1.025953,East
02-08-2009,2009,Greenwich,5351500,15200000,?,Detached House,3,2,1091,1.025953,East
02-08-2009,2009,Fairfield,1806210,2100000,Single Family,Detached House,3,3,,1.025953,West
02-08-2009,2009,Fairfield,798070,1100000,Single Family,Detached House,3,1,993,1.025953,South
02-08-2009,2009,Bridgeport,82600,204500,Single Family,Detached House,3,2,977,1.025953,East
02-08-2009,2009,Bridgeport,122360,270000,Single Family,Detached House,3,1,1096,1.025953,North
03-08-2009,2009,Fairfield,244930,400000,Single Family,Detached House,3,2,,1.025953,West
03-08-2009,2009,Waterbury,72380,160000,Single Family,Detached House,3,1,1090,1.025953,North
03-08-2009,2009,Greenwich,,3000000,?,Detached House,3,2,967,1.025953,North
03-08-2009,2009,Bridgeport,112700,204800,?,Detached House,3,1,907,1.025953,West
03-08-2009,2009,Waterbury,57540,130000,Single Family,Detached House,3,3,988,1.025953,South
03-08-2009,2009,Fairfield,307650,560000,Single Family,Detached House,3,3,1009,1.025953,East
03-08-2009,2009,Fairfield,414400,605000,Single Family,Detached House,3,2,946,1.025953,West
06-08-2009,2009,Fairfield,366450,555000,Single Family,Detached House,3,1,955,1.025953,South
06-08-2009,2009,Waterbury,,215000,Single Family,Detached House,3,3,937,1.025953,South
06-08-2009,2009,,81760,150000,Single Family,Detached House,3,2,966,1.025953,West
07-08-2009,2009,Norwalk,398370,680000,?,Detached House,3,2,1060,1.025953,North
