CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
1.856620916,0.010828446,12.08841165,1.732855417,8,90,3.659912486,3,273.6936231,21.49941966,394.3559995,6.909890142,22.54177225,NO
0.441920771,95.58867405,2.119742278,1.120279857,8,16,8.193997889,4,402.6770051,18.97614775,397.2741198,6.128811101,35.15520808,NO
0.969969864,0.441800177,10.78250692,1.027360612,8,78,4.345041093,5,304.6336768,19.04922128,396.4876461,10.07079895,20.30435194,NO
0.89754129,0.80900644,7.698737047,1.882854469,8,15,6.608272078,6,288.9287852,20.06129023,394.6766011,5.649797245,25.62281303,NO
4.051568966,0.825064592,18.54052246,0.660535825,7,91,3.198968745,25,667.7182517,21.38323656,396.0559185,13.68254439,20.09903352,NO
5.014700536,0.539448823,18.40215901,0.985919178,8,92,3.279609996,25,667.5173925,22.5069207,392.7359398,14.31496948,22.29206936,YES
1.811512155,23.35567714,6.070135609,1.715336036,7,-2,9.322374309,7,331.2563778,20.5014736,375.9124099,12.17636911,24.66663814,NO
1.330857259,0.241898659,9.033780038,1.953496519,7,89,5.231880841,6,307.3124494,22.20728601,393.6221727,13.84230071,22.34103262,NO
1.089541589,1.55485938,14.5235798,0.714587274,7,51,6.342766643,5,290.0274509,16.38563174,393.4160574,7.797033971,27.84085642,NO
0.770116325,1.35103323,13.51248763,1.467245401,7,46,5.148783424,6,398.3305471,20.28017775,388.0527083,11.18701194,22.54811717,NO
0.277237528,2.351904333,14.21434863,1.818057067,7,94,5.021239458,6,276.4653855,16.75663387,395.5428256,11.17362595,23.34214753,YES
0.970632994,0.248687878,4.764719311,1.430705677,7,74,3.540675309,6,296.1546918,17.83059902,397.7933264,6.663349813,25.31358041,NO
7.294170323,0.769766803,19.72292358,2.507620705,8,98,1.375271711,25,666.8679513,20.58074431,393.3029783,3.083864344,50.04414245,YES
0.882954047,34.74617009,6.135180219,2.281979691,7,18,5.507488165,8,329.738641,17.38117005,391.2420456,5.344358344,34.40617715,NO
7.041811208,0.764742965,19.62066339,1.537555995,8,98,3.71348348,25,666.2214943,20.59430805,303.7865922,24.46246613,13.97141304,NO
0.407625547,0.6334597,9.007849449,0.491937998,6,34,5.766504686,4,234.0863984,18.70713754,398.0171299,10.84075272,19.44421721,NO
0.921245815,56.7894522,4.175303436,0.513448155,7,58,6.175780265,6,370.9720729,17.69849389,397.7177252,7.5930801,24.92997598,NO
4.736859409,2.532633871,21.26970521,1.463406875,6,98,1.403418023,6,403.8580188,16.98830143,397.677862,29.78935525,12.07890291,UNKNOWN
3.873394075,0.210649435,18.21864739,1.210963378,7,90,3.120532471,24,667.585749,20.66527315,391.5204889,15.10508506,18.73515979,NO
0.586510161,0.084270067,7.334216161,0.964054092,7,67,4.276439374,9,307.8011251,17.64517728,361.4864859,9.10433117,30.28139875,YES
0.246004804,1.059956215,8.039273699,1.244167217,6,34,5.316642627,3,233.5419512,18.79026751,397.3768491,10.35327104,20.59049406,NO
1.124122781,0.016027374,12.1336505,2.597607718,8,81,2.62644518,2,273.0004608,21.40444379,398.8726582,8.989747223,12.9996231,NO
10.75693964,0.133382591,18.27954407,1.788070311,7,99,1.982492427,24,666.9265687,20.8685694,397.6419581,22.8992523,14.20626725,NO
0.356866193,0.272268936,9.42747804,0.495485747,9,50,5.528664217,5,287.2330877,19.74720248,399.160973,9.489331938,20.75406022,NO
0.916597475,35.97005631,7.57614996,1.053478718,8,19,5.899477475,7,329.5115198,17.47458834,384.0086544,9.580534971,27.26340228,NO
8.68597833,0.301775507,18.26680618,1.668136348,6,99,2.327251003,25,666.7800174,20.78023447,316.0363291,28.66777951,17.54330321,NO
8.533793025,0.987927777,19.21600794,2.046302044,7,83,3.496253798,24,667.1078457,22.09519388,397.3105372,14.80973138,20.44820942,NO
0.148355657,25.08855301,5.817712839,0.478080968,7,45,7.997349081,10,284.0621314,20.31516188,395.6524027,10.23595216,25.29285282,NO
0.840456231,35.51777663,6.819626787,0.768055223,6,31,8.003900183,1,304.3048566,17.24554611,395.0293013,12.47105713,17.51536386,NO
1.675290871,1.17349875,6.742876112,1.016625253,7,70,3.379051484,6,280.026233,19.30157725,397.0946917,9.799342889,19.13819162,NO
1.464040873,0.441917203,28.5781723,2.724838294,8,100,1.912612576,5,711.5028916,20.61659739,390.7091328,19.37325809,14.33555082,NO
1.811743452,1.588622461,8.276282622,1.844788727,7,96,4.577291958,5,307.6542215,23.21783696,359.5260351,20.21880983,14.56942079,NO
0.606030508,0.26006845,22.06669722,1.607420392,7,100,2.660094896,5,437.9627574,21.90406443,395.5481815,13.37263891,19.37792107,NO
1.584898934,25.63673517,6.635769454,0.608409076,7,47,5.697811306,6,282.3708159,19.38161298,391.5483768,7.865338012,24.29549846,NO
0.587830232,0.956462818,7.492950197,0.754777369,6,96,6.30364562,3,235.7975711,18.10057194,397.7094053,31.02467135,15.79101089,NO
4.203665712,0.631790024,10.22367624,1.868435882,6,38,5.068257031,6,304.3052365,20.0678614,352.7427439,13.3092796,16.64255604,NO
2.514142665,53.09854243,5.558959228,1.433546039,7,46,7.559893264,8,293.4991049,16.84721265,398.1238422,8.372925266,23.67834817,NO
0.818006861,23.50137614,6.634088926,1.134119691,9,9,9.398038321,8,330.264837,19.12539929,398.2135928,3.903564742,43.73413907,NO
3.043971296,1.569771435,20.13470581,2.986067656,5,94,2.17113604,7,403.6803937,16.32328238,88.85378017,16.40796543,14.0309352,NO
0.209183124,92.74357352,2.181822179,1.500577682,10,22,9.793248559,5,226.1197867,18.19170239,396.6357387,5.324899971,36.58593471,NO
1.426515312,0.106864863,11.53809213,1.490437233,7,93,5.124297854,4,277.6024294,19.40090759,393.5548106,17.29564117,22.39153641,YES
0.424645785,53.49478244,7.265356727,1.195549949,8,33,7.79568612,6,294.7772159,16.75264724,397.3022797,8.389100905,23.41296971,NO
1.635862117,1.892831961,8.379237045,1.154785258,7,96,5.296259379,4,307.661949,22.15050836,388.2283258,14.25208148,18.72601668,NO
1.660522015,0.087666324,6.408808666,0.661620365,8,78,4.971004679,9,308.0777379,18.07354327,390.6457011,10.18536726,27.6621313,YES
0.968091077,0.325617198,3.395098187,1.508695208,7,32,6.340103061,5,431.4306108,17.11786636,368.7072279,10.40126456,21.12575672,NO
0.856692332,1.64098574,22.22677091,1.660006547,7,94,3.705981941,4,437.5789589,23.2530757,379.4160321,17.88508625,18.82801504,NO
0.518968285,0.067000464,8.755437269,1.442647361,8,92,3.201356485,5,385.5112658,21.77682245,391.25381,16.5752065,21.07115229,NO
0.676593579,0.30086456,4.764608186,1.956522618,8,63,4.044435125,4,276.7319585,18.80324884,397.594361,6.523559159,33.31578286,NO
3.943656382,1.18083588,10.05672494,1.694061722,7,83,5.077179269,5,307.0650521,21.11910288,232.7774583,28.18589341,13.66349844,UNKNOWN
1.740120345,12.69760799,8.416328657,1.435355675,6,101,6.953827644,6,312.5754761,15.91455056,387.3603598,30.95745397,17.84818888,NO
2.200223066,0.187377726,5.65725014,0.679622487,7,48,5.728421145,4,247.6579194,19.1400943,397.1739174,10.41272745,24.52744671,NO
0.952232661,21.02790924,6.399653425,2.226976939,6,47,8.110590098,4,243.4396834,18.42856229,395.598264,14.60905764,19.94649193,NO
1.256385589,0.674667652,12.99004844,0.49563115,8,38,5.318811899,6,398.1024326,21.35151194,396.7933917,9.239952018,22.25622996,NO
3.620405175,0.335420215,19.59521085,1.622874705,7,96,2.391906455,5,403.498544,16.70296922,330.9786494,11.44372964,23.05025542,NO
0.835242865,0.320884939,7.818018304,2.044213577,8,52,6.452063531,6,288.9126178,20.31628468,398.0416692,9.592297463,24.05662367,NO
0.928588706,1.094492231,9.735491974,1.480268076,7,98,4.885466451,6,384.5663509,20.96870166,395.8341053,12.29157184,21.3820802,NO
1.433475862,1.192437278,11.53252959,0.680804604,5,89,5.194563583,5,279.2703123,18.67732633,395.5427757,24.82284036,21.07552119,YES
0.770396035,0.176050692,8.888519966,1.104298193,7,94,5.552543523,5,307.8950767,22.05226645,394.3704369,17.52621584,17.08913374,NO
0.943380869,0.099130239,11.74615032,2.150624,7,97,3.553744595,6,432.1546861,18.85650558,397.2721574,17.86706998,18.95160356,NO
1.270739733,40.7995061,6.807064468,2.18389579,7,50,7.554879705,6,254.0110391,18.0468687,390.7290415,6.067328598,33.57883661,YES
0.313280474,0.080660939,8.990853497,1.773357302,7,41,6.893965043,4,233.9043052,18.33413046,389.5424581,10.60550445,21.51478715,NO
0.339383795,21.51235074,7.635671077,1.696739092,6,18,4.639204903,4,223.2048293,18.60306692,398.488834,7.043401054,25.49064919,NO
1.794444063,0.39850232,20.19927952,1.533892435,7,101,2.574363356,6,404.1618943,14.90975096,354.2711657,8.084026958,25.5328592,NO
10.42878562,0.13183221,18.9957485,0.79264107,7,97,3.440386994,25,666.3263682,21.83978622,389.9187927,16.75234739,12.81538639,NO
0.921408074,41.03251728,7.575278533,0.495676821,8,44,5.408582032,5,254.4858138,17.87116768,397.143591,3.537218961,33.32003389,NO
1.356416155,22.90715931,6.070062219,1.129293536,7,12,8.190924789,7,332.564786,20.17978136,378.3236496,3.680897551,24.89551782,NO
1.762292532,0.562629488,19.9547095,1.405125561,7,96,2.388329597,5,403.9515888,16.30483622,323.1342527,15.18355171,19.08028694,YES
0.672353813,0.241290936,6.286586681,0.731491298,8,63,4.990897281,9,307.9523121,18.64216636,377.1026709,11.41742622,25.62577688,NO
2.053414182,1.767400147,4.830137815,1.057604249,6,45,6.352108764,3,247.583102,19.76403602,397.7341133,13.30258364,22.71949891,NO
7.934265527,0.973122617,20.81017111,1.999551657,8,77,2.72878414,25,667.3804312,20.21487557,99.0782676,12.64548941,16.40846569,NO
1.454108755,1.038398692,6.954076331,1.153265397,8,80,3.461372909,9,308.0300653,17.64743297,372.3142616,7.008427821,32.0315297,NO
1.070499685,21.50977067,5.987491477,0.463839661,6,22,6.988295882,5,243.4145442,17.14720333,397.2014854,8.629651222,24.07633006,NO
4.781683954,0.098759736,19.59871809,0.788643457,8,52,5.08104641,25,666.4872798,20.38707061,390.0477768,11.36994894,22.43045666,NO
4.838989794,1.74285656,19.60720138,1.795972858,-1,92,3.544107639,24,667.380779,21.01161375,316.238492,14.83072275,22.22926605,NO
0.841226761,0.112161428,9.840987066,1.591937905,7,66,3.112458644,7,391.5197342,19.24960562,397.119941,13.41321935,21.27008457,NO
1.540404345,30.53953177,5.156457493,0.996052912,7,8,8.666277227,8,300.9470213,16.64378015,375.5532935,5.835154023,24.13527967,NO
0.979528253,80.36559644,5.586012588,0.794996059,8,28,5.730652631,5,245.2860303,20.25591216,397.0986367,4.442393495,29.15172153,NO
2.271597798,0.06006777,8.882656179,1.110706547,9,80,3.195476415,5,385.0090199,21.30903048,395.0716502,10.29625273,27.88873023,NO
1.585288385,1.156619715,6.865563918,1.453825439,8,18,4.83268157,8,307.0688602,17.64819053,377.5394266,4.32482289,46.99391151,NO
0.718081795,53.14950555,5.524827489,0.690232848,7,46,8.95145383,7,293.290403,18.12088991,396.9484256,9.544297288,22.69632821,NO
5.964923645,0.065122657,18.58887007,1.218350475,7,92,2.703817552,24,666.6603443,21.47299115,385.6374952,17.77321286,16.26768028,NO
1.884044966,0.396278544,11.99855066,1.711816565,8,81,2.720006666,1,273.213311,21.53235226,398.1414506,8.729603512,13.03057114,NO
1.397708764,20.71734079,4.045564883,0.596803237,8,65,4.736545784,6,217.3701332,15.33184365,387.3434096,3.770120341,46.38839208,NO
1.004841565,1.592847883,12.26741006,0.787894564,6,89,4.119539639,5,277.5394998,18.888959,395.3227897,24.04876058,19.78418989,YES
1.492324486,0.491618057,6.572392273,1.311408484,8,22,4.38270972,9,307.9320151,18.37942085,381.1448864,4.560097246,32.94547159,NO
0.280300726,29.66846111,15.18974679,1.026541609,7,79,5.381566761,4,271.2363412,18.58304397,397.3848201,11.86739321,21.39081847,NO
4.024299082,0.299469677,20.39144324,1.510001618,9,96,3.145959783,6,403.4314685,14.72375834,370.0811176,5.238402525,50.26708852,NO
1.760557029,0.022465465,5.401832426,0.54331297,7,33,4.719149687,5,296.6122104,17.10287981,392.308756,6.32427829,29.58332422,NO
3.141221886,0.886219907,6.255231525,1.142825839,8,78,4.717403532,8,307.1333948,18.12018896,377.6282904,6.642297991,33.8978774,NO
10.75785622,2.569406987,18.23354166,1.055581762,6,96,3.67517722,24,666.9294891,22.13888989,62.51896028,25.81704017,9.596181059,NO
0.841002982,0.242355858,13.50936223,1.385380055,7,37,5.361270966,6,398.6467167,19.3452506,397.6317572,10.34104716,21.80289812,NO
1.815536512,25.05665136,5.806730186,2.76047211,8,44,8.427340632,9,284.7795179,19.88870261,395.9160741,9.587456645,26.33175879,NO
8.723082472,0.725768296,18.41828941,1.307433041,7,98,1.897314938,25,667.1323695,20.74535054,392.7029329,3.57484162,51.27996386,YES
1.612458561,0.007711686,4.791089994,1.103845961,7,-2,3.896469594,3,247.5383879,18.96859905,395.3826069,9.015151839,22.39879647,NO
3.780267846,1.408865744,18.67727688,2.262139,6,49,3.550477907,26,666.2999934,20.74641365,335.3649761,16.36035717,21.48253586,NO
0.24910174,70.83230794,2.418007839,1.571240789,7,20,8.187243362,5,359.0983414,15.92450375,368.7630766,6.104066945,22.89323144,NO
1.624644814,84.54435603,2.135360443,2.551558639,9,17,7.177464439,3,348.1504788,15.18727298,397.3866197,3.673104041,43.19177045,NO
1.444003324,62.22308268,3.658167761,1.429372656,9,19,7.110222819,2,265.2550862,16.18519764,378.1945402,4.586853319,29.32755081,NO
0.265339085,0.196511973,14.61261811,1.350832595,6,56,3.69131495,6,276.745445,18.48818219,393.4996009,14.0989618,24.98919808,YES
0.749415758,1.215198215,6.937709717,0.536524616,9,87,3.643015817,8,307.7041179,18.18091415,387.9808995,4.538239804,38.22776225,NO
2.224500942,0.805365125,19.98441846,0.706224788,6,100,2.144840716,5,403.0980776,15.18447877,354.5575577,7.0864673,24.40221256,NO
2.94569243,0.145938128,20.08695635,1.277766755,6,100,3.794158676,5,403.3492447,14.88951254,174.4661417,29.75536927,14.17020286,NO
1.19830877,1.789019278,8.393684378,1.645684605,8,40,5.258506896,7,289.1708208,20.70920261,398.2773998,6.291464491,25.17837392,NO
0.185515469,0.262457432,7.689490909,1.047091223,10,53,6.069206138,6,287.394093,20.54709401,397.5830697,7.411941398,24.77661902,NO
1.031097613,45.07465373,5.332521198,2.096465858,7,29,6.789579097,6,399.3665852,15.76652427,383.0801175,4.93417138,30.84246203,NO
1.609954678,0.545891161,11.45167788,1.146686975,9,54,5.286195762,6,277.0006822,19.36321782,395.6959033,12.3670263,24.9493307,NO
2.994377111,1.448020533,21.34980048,2.546330483,7,100,2.203599981,6,403.5340389,16.30601675,173.6397479,29.31082101,14.74518892,NO
2.744031577,0.372975807,21.48091776,0.904164067,7,79,3.281323587,5,404.9766365,14.89409143,228.1590825,12.81655441,25.9012634,NO
2.061809051,0.069572767,19.89289132,0.876705337,9,95,4.703847058,5,403.2337483,16.99090728,388.7354781,3.626350704,50.17283149,YES
3.415084949,0.582567756,19.79459859,1.885859518,6,94,2.994854415,5,404.1317452,14.89497426,89.26391366,17.50713547,13.81761752,NO
1.700442239,0.693791466,21.96992565,3.838805919,7,98,2.091927287,6,404.4681574,16.80028367,372.8929781,14.54736019,21.62876106,NO
0.402316052,0.883559667,15.4464275,0.544458408,7,44,5.995254356,5,289.607662,16.31238565,398.0471856,11.10369129,22.39478752,NO
2.72452833,0.697243219,20.44276556,1.304103632,6,95,3.195197187,6,403.0446696,15.50459078,330.2471729,11.5980507,23.18424838,NO
0.210234364,0.653862868,10.8226895,2.059170528,7,23,4.096400313,6,278.038524,18.74095322,397.8048583,11.60133445,22.69179287,NO
1.125652158,1.531953528,7.746839977,1.005532918,7,30,6.777846507,5,287.5042949,20.34981721,397.0562345,7.032882062,23.61770569,NO
3.491648917,0.956680669,20.0535836,0.936093872,7,99,1.93030828,5,403.814349,16.38132592,263.1730699,17.23691559,20.0009913,NO
1.555678422,0.448092399,7.748972681,2.089627866,7,69,4.718839817,8,307.0883806,18.14115809,379.2342527,12.8669085,24.64511728,NO
0.3461743,30.19597043,6.123316952,1.799612721,7,56,7.468966902,6,301.8976822,17.17818886,392.3675726,12.45023239,22.73167472,NO
1.090398881,0.438811365,7.816925047,1.16261173,6,97,6.078127654,4,233.5359491,19.06215444,397.7816612,30.99195468,14.8782958,NO
1.049071126,0.621045654,4.224833831,0.589617252,8,75,2.965108159,5,297.6500494,17.02853213,391.6928126,7.25502047,30.99708445,NO
1.314425876,0.487890018,9.758780824,1.36745003,7,80,3.445449058,6,391.5619736,19.65058567,397.5626163,15.38388991,16.96312876,NO
0.441845325,70.58902956,2.91772284,1.430554518,7,47,9.090666419,6,358.6892201,15.57485327,392.2752681,6.279918998,25.14184509,NO
1.037948505,0.178373744,9.76343398,1.72777516,7,97,2.293725873,5,384.0075368,20.98379086,394.402633,18.87398786,19.91029515,NO
2.583201985,0.592141617,4.610876548,0.570993531,9,93,3.076504241,3,193.4502941,19.69336475,394.2030562,5.649071775,38.14222328,NO
0.324264497,90.59667012,5.058843147,1.185358313,9,34,6.810621488,5,244.5195727,15.94714663,387.1728236,4.261361203,44.08682309,NO
0.207070214,0.751256959,1.916219408,1.037233922,7,61,7.025645355,2,422.2819383,16.34363766,389.9777976,8.884087555,16.81233344,NO
0.474016263,20.02516279,8.216017805,1.030131374,7,61,5.646367362,4,223.1717649,19.70223156,395.8622183,8.252480241,25.04126238,NO
0.450036024,40.24815898,8.056236924,0.850868608,8,43,4.614813632,5,254.6199617,18.96598336,397.5650904,4.271623992,33.91793594,NO
1.687793938,21.31856619,4.337913841,1.889442647,6,64,3.293950249,6,264.530701,14.23680178,393.4247743,11.08215506,22.97352952,NO
0.226672127,1.285820938,10.81844604,1.323916945,6,93,4.368137399,6,433.9484289,19.6162134,395.004869,18.07476808,20.63831443,NO
0.483939139,0.845047757,6.680525171,1.306171118,9,90,3.551850861,8,307.110855,17.95588724,392.6695465,10.62774497,26.94387476,YES
0.119614936,22.08583404,5.642774821,0.758038729,6,63,7.204098259,4,243.5161412,17.69092437,394.6118966,11.62546634,21.52964854,NO
6.724791871,1.078185218,19.28411011,2.851655095,5,100,2.23399371,24,666.7463442,21.52011897,375.5380105,3.612274611,51.62680888,NO
0.620817803,0.91651249,23.11864368,1.310267325,7,100,2.090602441,5,437.4439243,21.21519047,392.221901,21.87158418,13.3422782,NO
0.60228966,0.852543883,26.49927761,1.150420542,6,98,2.75100491,2,188.4393972,20.16532856,371.4816513,25.6203459,17.3871515,NO
1.630662906,0.009425291,7.666102112,1.821216629,9,40,5.402205026,6,287.2902744,20.71478334,396.9234046,8.13687582,25.42760378,NO
4.794304993,1.466536011,18.26025159,0.894911136,6,89,2.92589273,24,667.0178844,20.36955585,12.20887497,19.95715537,13.66819551,NO
2.293164843,21.2244535,7.451591149,0.841528189,6,42,4.625686451,3,224.466213,18.68438567,389.0409073,13.35445127,21.45612613,NO
0.111207432,45.35977734,5.369556833,0.886133967,7,31,6.774585225,7,399.5490616,16.77929008,390.0787896,6.288816502,31.56443043,NO
1.861380359,2.621175261,8.550564882,1.242099773,7,89,5.880928544,5,308.4549343,21.73377389,393.0770841,13.86736635,20.96001483,NO
0.201923154,0.823665883,4.288907659,0.917617098,6,70,3.201998043,5,297.3500236,17.1804544,394.1615762,10.85431022,22.80120084,UNKNOWN
6.076245901,0.863460299,18.96984272,1.265878302,8,97,2.721829351,24,666.5068283,21.55915741,397.4519991,19.45517091,12.63943874,NO
2.800877248,0.421038693,22.24492009,1.705890027,8,98,2.980327057,5,437.2250378,21.94998861,397.2581699,12.46722203,20.19725496,NO
0.579929406,0.233704913,10.62521672,0.607236797,8,44,3.264241496,7,391.7535716,20.42837324,397.5056174,13.9284189,25.43676109,NO
1.293080046,56.2716662,4.929067589,0.749335235,9,29,7.762510897,6,370.4695146,20.30177359,388.9833787,5.65392488,31.47253028,NO
0.603853397,0.310683474,10.61650093,1.023148269,7,61,4.500071603,4,277.4204705,19.44773427,383.126347,15.31240246,25.43775685,YES
2.808811109,1.359415109,19.12182073,0.842839238,6,43,4.260310183,25,667.5204448,21.09995351,371.1762318,14.19895501,21.85621261,NO
0.088492801,75.22810078,5.516528584,0.954864124,8,48,8.457018384,3,469.4304644,22.05319027,398.0995361,15.25028242,19.45574252,NO
