student_id,department,study_mode,hosteller,attendance,assignment_score,midterm_score,final_score,study_hours,backlogs
529,ME,Online,No,88,90,92,75,,1
530,CE,Online,No,58,30,24,86,3.2,3
531,CE,Hybrid,No,57,,92,95,3.9,3
532,CSE,Offline,No,62,47,33,61,2.9,3
533,ME,Offline,Yes,89,56,74,35,2.4,0
534,CE,Hybrid,Yes,68,,48,42,4.1,2
535,CSE,Online,Yes,50,76,86,43,4.8,1
536,ECE,Hybrid,Yes,99,57,51,45,5,6
537,ECE,Offline,Yes,78,86,49,60,3.9,2
538,EE,Offline,No,89,78,79,26,,6
539,EE,Offline,No,80,96,31,61,1.8,4
540,ECE,Online,Yes,84,72,79,36,3.8,5
541,CSE,Hybrid,No,,32,76,65,4.8,1
542,CSE,Hybrid,No,79,88,23,38,6.5,4
543,EE,Offline,Yes,74,88,47,35,6.6,0
544,ME,Online,Yes,78,60,55,50,5.5,6
545,ECE,Online,No,48,,60,58,6.1,2
546,ME,Offline,Yes,77,61,72,44,,0
547,EE,Online,Yes,82,72,97,90,6.2,4
548,ME,Offline,No,66,41,67,75,6.5,0
549,CSE,Offline,No,75,35,77,88,1.2,2
550,CE,Online,Yes,70,52,60,58,4.3,7
551,CE,Offline,Yes,95,96,94,53,10.9,2
552,ME,Hybrid,No,69,39,47,73,,5
553,CE,Hybrid,Yes,81,97,81,51,7.1,7
554,ME,Offline,No,49,58,78,90,4.3,5
555,ECE,Hybrid,No,47,99,76,35,5.4,0
556,EE,Hybrid,No,73,60,56,55,5.3,0
557,ME,Online,No,60,99,83,47,1.6,1
558,CSE,Offline,Yes,98,65,99,26,4,2
559,EE,Online,Yes,,65,40,27,4.9,6
560,CSE,Online,Yes,61,82,98,90,4.6,4
561,CE,Offline,No,57,87,57,75,4.2,3
562,ECE,Online,Yes,89,34,31,53,5.8,2
563,CE,Hybrid,Yes,98,80,33,53,3.7,5
564,ECE,Online,No,49,53,57,42,2.1,4
565,ME,Hybrid,Yes,84,61,32,44,,4
566,EE,Hybrid,No,57,52,43,62,3.7,3
567,CSE,Hybrid,No,74,93,43,83,5.5,2
568,ME,Hybrid,No,47,68,80,93,3,1
569,CSE,Hybrid,No,48,88,46,85,4.4,1
570,ECE,Offline,Yes,74,65,52,54,4.7,5
571,CSE,Offline,No,88,35,78,41,3.1,6
572,CE,Offline,Yes,80,34,92,95,5.8,6
573,CSE,Online,No,51,61,59,57,7.2,6
574,ECE,Offline,No,66,84,39,46,5.9,6
575,CSE,Online,No,48,67,81,42,6.3,6
576,EE,Offline,No,81,50,26,92,4.9,2
577,ECE,Offline,Yes,66,99,73,92,5.8,3
578,EE,Hybrid,Yes,87,46,43,42,4.2,0
579,ME,Hybrid,Yes,62,49,72,43,3.7,3
580,EE,Hybrid,No,66,93,80,56,7.1,7
581,ME,Hybrid,Yes,92,75,59,89,6.6,3
582,ECE,Online,Yes,71,69,47,31,6.1,2
583,CSE,Offline,Yes,59,55,55,92,4.4,2
584,ECE,Online,Yes,74,,35,60,2.4,1
585,CE,Offline,No,84,59,83,44,6.7,7
586,ECE,Offline,Yes,75,43,29,50,5.5,1
587,ECE,Offline,Yes,87,60,32,40,4.8,2
588,CE,Hybrid,Yes,51,80,50,70,7.5,1
589,CE,Offline,No,58,33,66,71,5.3,0
590,ECE,Hybrid,No,73,85,58,92,2.4,3
591,CE,Offline,No,76,35,36,55,6.1,4
592,ECE,Offline,No,68,61,24,53,1.4,2
593,ECE,Offline,No,52,63,56,94,6.6,6
594,CE,Online,Yes,,34,80,47,3.7,3
595,ME,Hybrid,No,61,46,77,95,5.9,5
596,CE,Online,No,71,38,23,73,5.1,0
597,CSE,Online,No,75,88,59,98,5.6,5
598,ME,Online,Yes,76,91,79,33,4.2,2
599,CSE,Hybrid,Yes,93,57,36,46,4,1
600,CE,Hybrid,No,83,75,28,60,6.5,0
601,CE,Hybrid,No,82,66,80,85,3,5
602,ECE,Offline,No,,48,85,76,5.8,7
603,CSE,Online,Yes,74,89,65,45,2.1,4
604,CE,Offline,Yes,80,71,45,54,5.2,6
605,CE,Online,No,85,43,55,82,6.4,4
606,CE,Online,Yes,69,79,21,68,1.2,6
607,CSE,Online,No,80,97,57,71,2.1,2
608,CE,Hybrid,Yes,86,46,80,91,6.2,3
609,EE,Offline,Yes,55,51,91,56,3.3,6
610,EE,Hybrid,No,82,98,38,35,3,7
611,CE,Hybrid,Yes,72,90,45,90,6.4,0
612,ME,Hybrid,No,,52,28,82,4.9,2
613,CSE,Hybrid,No,99,91,83,64,4.4,5
614,ECE,Offline,Yes,58,93,91,40,7.8,4
615,ME,Offline,Yes,67,98,65,53,6.2,4
616,EE,Offline,Yes,95,47,45,39,6.6,6
617,CSE,Offline,Yes,84,39,23,71,4.2,3
618,ECE,Offline,Yes,98,50,88,56,5.3,1
619,EE,Online,No,54,76,63,34,5,1
620,CE,Online,Yes,81,43,50,50,2.8,1
621,CE,Offline,Yes,96,43,48,25,5.2,6
622,ECE,Online,Yes,94,84,36,49,6.1,0
623,CSE,Online,Yes,,63,35,83,5.2,6
624,ECE,Offline,No,71,70,25,78,1.7,1
625,ECE,Hybrid,Yes,75,92,81,74,2.7,1
626,ME,Hybrid,No,,,42,95,4.3,7
627,CE,Offline,No,56,50,90,59,5.7,6
628,CE,Offline,No,57,33,92,63,4,5
629,EE,Hybrid,No,77,88,20,27,4.9,2
630,ME,Offline,Yes,87,34,59,55,-0.1,1
631,CE,Online,Yes,78,39,28,52,7,1
632,ME,Online,No,96,40,71,80,5,2
633,CSE,Hybrid,Yes,68,34,25,87,,6
634,ME,Offline,Yes,49,96,96,49,4.4,0
635,CE,Hybrid,Yes,61,43,33,37,5,3
636,ECE,Offline,Yes,70,64,82,70,2.8,1
637,CSE,Offline,No,66,60,59,43,4.5,2
638,CSE,Hybrid,No,87,78,88,44,4.9,3
639,CE,Hybrid,Yes,95,31,50,45,5,2
640,ME,Hybrid,No,88,37,91,58,6.7,6
641,ECE,Hybrid,Yes,,58,43,34,3.9,6
642,CE,Online,No,69,33,30,59,2.2,6
643,CSE,Hybrid,Yes,54,43,73,57,2.4,4
644,CSE,Offline,Yes,,46,89,68,3.9,2
645,CSE,Hybrid,Yes,92,83,92,71,3.4,6
646,CSE,Offline,No,74,83,37,80,8.2,5
647,CSE,Online,Yes,93,71,43,83,3.4,6
648,ME,Hybrid,Yes,71,33,57,43,4.4,0
649,ECE,Online,No,50,46,46,91,5.1,5
650,ME,Online,Yes,55,92,60,48,1.9,2
651,ECE,Hybrid,No,88,30,34,93,1.4,4
652,ME,Offline,No,68,84,99,75,1.8,2
653,CE,Online,Yes,85,34,20,36,5.6,0
654,CSE,Online,No,62,33,58,83,5.3,2
655,CE,Offline,No,91,82,41,33,,4
656,ECE,Offline,No,62,52,53,48,5.1,7
657,ECE,Hybrid,Yes,81,77,44,82,6.4,4
658,EE,Hybrid,No,64,88,62,55,5.1,4
659,CSE,Hybrid,No,90,96,76,87,6.8,4
660,CSE,Online,Yes,64,64,44,40,4.6,3
661,ECE,Offline,Yes,64,84,38,97,6.2,0
662,EE,Online,Yes,64,91,76,60,4.5,2
663,CSE,Online,Yes,95,89,32,75,6.1,3
664,CSE,Online,Yes,85,62,76,49,1.5,5
665,CE,Hybrid,No,47,95,89,55,6.1,4
666,ME,Online,No,97,44,55,38,3.5,4
667,EE,Online,Yes,66,56,79,58,4.8,5
668,ECE,Online,No,87,31,43,74,5.9,4
669,ME,Online,Yes,72,92,53,25,3,2
670,CE,Online,No,55,68,40,34,5,6
671,ECE,Hybrid,Yes,71,97,87,44,6.2,0
672,ECE,Hybrid,No,86,32,95,64,4.1,2
673,CE,Online,No,90,,34,42,1.8,4
674,CSE,Offline,Yes,76,,79,47,4.1,6
675,CSE,Offline,No,68,73,56,53,5.3,4
676,ME,Online,Yes,57,39,89,55,5.8,5
677,EE,Hybrid,No,,41,44,83,7.8,2
678,CSE,Online,Yes,96,89,57,91,3.3,7
679,EE,Offline,No,98,82,35,54,3.3,7
680,ECE,Hybrid,No,80,60,66,62,3.6,0
681,CE,Hybrid,Yes,89,66,47,64,3.2,2
682,ME,Online,Yes,98,91,36,28,5.5,5
683,CSE,Hybrid,No,90,41,71,85,4.9,2
684,ME,Offline,No,66,65,21,93,3.3,2
685,EE,Online,Yes,88,96,39,85,1.9,0
686,CE,Offline,No,60,69,62,41,4,6
687,EE,Hybrid,Yes,45,42,55,75,5.6,5
688,ME,Online,Yes,76,,98,25,3.4,6
689,ECE,Hybrid,No,70,70,28,60,1,6
690,ECE,Online,Yes,92,94,89,92,2.4,7
691,EE,Hybrid,No,83,75,64,94,5.2,1
692,CE,Hybrid,No,67,84,34,51,5.9,6
693,EE,Offline,No,,88,86,65,4.8,6
694,CSE,Offline,No,55,73,29,96,3.4,2
695,CE,Online,No,83,77,79,61,4.6,0
696,CE,Offline,Yes,84,53,68,40,,7
697,EE,Hybrid,Yes,70,74,38,46,6,4
698,CE,Offline,No,85,90,86,94,2.8,1
699,ECE,Offline,No,54,55,79,30,6.6,0
700,ME,Online,Yes,52,31,83,72,5.7,0
701,ECE,Online,Yes,,43,95,51,3.3,0
702,CE,Online,Yes,52,61,96,27,3.6,4
703,ME,Hybrid,Yes,,59,71,46,3.8,6
704,CSE,Offline,Yes,74,34,43,81,6.1,2
705,EE,Hybrid,No,79,30,70,79,5.8,7
706,CE,Online,No,94,99,90,41,7.1,1
707,EE,Online,No,71,61,25,33,6.1,4
708,ME,Offline,Yes,61,94,35,44,8.5,3
709,EE,Hybrid,No,67,40,63,49,3.5,5
710,CE,Hybrid,Yes,48,97,78,41,6,5
711,CE,Online,No,57,51,56,28,-0.4,2
712,ECE,Online,No,62,88,22,34,2.4,7
713,EE,Online,No,97,55,55,33,,6
714,EE,Hybrid,No,90,36,67,59,,7
715,ECE,Online,No,61,89,33,86,6.4,2
716,ECE,Offline,No,62,59,30,61,5.5,7
717,EE,Hybrid,No,59,86,77,81,2.8,3
718,ME,Hybrid,Yes,53,41,68,92,5.5,6
719,ME,Offline,Yes,51,50,70,95,5.5,4
720,CSE,Hybrid,No,,65,21,97,4.3,0
721,ECE,Online,Yes,93,69,26,51,5.3,6
722,ME,Hybrid,Yes,89,85,94,35,1.6,7
723,CE,Online,Yes,54,59,93,61,4.5,0
724,CE,Online,No,50,42,71,25,5.8,5
725,ECE,Hybrid,Yes,71,87,89,99,4,5
726,CE,Offline,No,64,79,89,59,3.5,5
727,CSE,Hybrid,No,79,91,57,85,6.6,2
728,CE,Hybrid,No,61,61,38,26,3.5,7
729,CSE,Offline,Yes,93,84,40,68,2.8,6
730,EE,Online,Yes,82,85,96,39,4.8,0
731,CE,Hybrid,Yes,67,37,55,66,5.1,3
732,CE,Hybrid,Yes,84,71,96,50,5.4,2
733,ME,Hybrid,No,69,63,25,86,6,7
734,EE,Online,No,83,66,33,63,3.4,0
735,ECE,Hybrid,No,66,67,35,56,6.1,1
736,ECE,Offline,Yes,58,52,42,76,6.7,6
737,CSE,Hybrid,Yes,90,82,25,68,6.8,3
738,CE,Online,Yes,61,96,99,57,1.8,6
739,CE,Online,Yes,,44,97,29,3.7,1
740,CE,Offline,Yes,45,54,25,76,6.7,3
741,ME,Offline,No,61,98,70,47,2.2,7
742,ECE,Offline,No,56,71,45,49,2.7,4
743,CE,Offline,Yes,50,86,61,91,3.1,3
744,EE,Offline,Yes,56,91,88,95,2.4,1
745,ECE,Online,No,79,65,76,28,3.7,6
746,EE,Offline,No,55,44,29,99,6.7,3
747,EE,Offline,No,89,94,97,74,5.6,1
748,CSE,Offline,Yes,45,82,50,38,,7
749,CSE,Hybrid,Yes,92,53,28,86,2.9,1
750,ME,Online,Yes,,99,25,96,6.2,7
751,ME,Hybrid,Yes,71,40,82,49,2.3,0
752,ME,Offline,No,87,66,85,51,3.3,7
753,CSE,Online,Yes,60,44,80,50,2.9,1
754,CE,Offline,Yes,68,33,44,75,3.1,1
755,ECE,Hybrid,Yes,66,50,80,52,4.7,2
756,ECE,Hybrid,No,92,81,37,67,4.1,4
757,CSE,Hybrid,No,54,67,49,42,4,0
758,ME,Hybrid,Yes,82,86,38,83,6.7,6
759,ME,Hybrid,No,57,96,54,72,6.2,0
760,ECE,Online,No,53,72,54,32,9.1,5
761,CE,Hybrid,No,,78,92,79,5.8,6
762,CE,Hybrid,No,83,85,45,62,4.1,3
763,CE,Online,Yes,,34,93,74,7.1,5
764,EE,Online,No,46,54,61,28,,2
765,CSE,Hybrid,No,82,94,22,38,3.9,0
766,ECE,Offline,No,75,82,80,90,3.1,3
767,EE,Online,No,75,85,76,91,2.9,1
768,ME,Hybrid,No,88,90,99,78,4.1,2
769,CSE,Online,No,87,38,31,55,5.2,2
770,CSE,Online,No,52,67,71,77,4.8,1
771,CE,Online,No,68,75,66,40,4.6,6
772,ME,Offline,No,90,37,73,36,2.6,5
773,EE,Online,No,48,,57,42,5.9,2
774,ECE,Online,Yes,63,82,36,64,4.6,1
775,CSE,Hybrid,No,45,97,91,29,5.1,6
776,EE,Online,Yes,60,98,61,65,,6
777,CE,Online,Yes,97,39,37,68,4.4,6
778,ME,Offline,No,68,52,71,81,3.5,2
779,CSE,Offline,No,76,76,91,63,4.7,6
780,EE,Hybrid,No,50,87,45,26,2.9,0
781,CSE,Hybrid,No,75,74,61,69,4.1,7
782,CSE,Offline,Yes,88,97,50,65,7.9,3
783,CSE,Hybrid,No,55,85,96,83,4.5,3
784,ECE,Online,No,91,82,29,90,1.4,3
785,CE,Hybrid,Yes,,,48,79,3.9,5
786,EE,Online,No,95,66,23,99,5.2,7
787,ME,Offline,No,55,79,86,66,3.7,0
788,EE,Offline,No,56,72,74,31,-0.6,1
789,CE,Hybrid,Yes,59,37,88,55,8.6,2
790,EE,Online,No,91,63,52,32,4.2,7
791,CE,Offline,Yes,64,91,26,69,5.9,3
792,CSE,Offline,No,,,56,77,2.9,6
793,EE,Offline,Yes,72,79,74,80,4.3,4
794,ECE,Hybrid,Yes,75,38,89,81,1.1,3
795,ECE,Hybrid,No,92,59,62,80,5.3,4
796,CSE,Offline,No,78,77,84,36,7.4,3
797,ME,Online,Yes,65,66,79,37,,5
798,CSE,Hybrid,Yes,98,49,46,95,,7
799,CE,Online,No,57,53,79,56,3.7,0
800,EE,Offline,Yes,89,66,21,77,2.9,7
801,ECE,Online,Yes,99,48,34,80,2.5,1
802,CE,Online,No,,50,40,66,4.6,7
803,CSE,Online,Yes,71,78,38,88,6.8,5
804,ECE,Offline,No,,77,64,95,3.9,2
805,CE,Hybrid,Yes,60,49,24,84,2.2,7
806,CSE,Hybrid,No,45,93,25,32,6,6
807,CSE,Online,No,73,,46,41,5.3,4
808,ME,Online,Yes,68,61,54,93,1.2,6
809,ECE,Hybrid,No,79,,90,50,5.9,0
810,CE,Hybrid,Yes,51,84,55,79,3,7
811,ME,Hybrid,Yes,94,55,57,40,4.2,4
812,EE,Hybrid,Yes,55,36,38,76,3.7,0
813,ME,Online,No,85,67,97,64,5.3,3
814,CSE,Offline,No,90,46,67,60,5.7,4
815,EE,Online,No,85,74,57,44,3.7,4
816,CSE,Hybrid,No,60,96,28,53,6.2,6
817,CE,Hybrid,No,98,77,85,90,6.1,7
818,ME,Hybrid,Yes,64,75,84,58,5.2,1
819,CE,Offline,Yes,80,77,43,44,6.4,3
820,ME,Hybrid,Yes,54,91,47,40,5.9,3
821,CE,Hybrid,No,89,,76,40,1.3,0
822,CSE,Online,No,48,50,37,59,4.9,7
823,EE,Hybrid,No,93,42,52,58,,1
824,EE,Hybrid,No,63,59,92,51,5.2,6
825,EE,Offline,Yes,76,90,88,46,4.7,0
826,CSE,Hybrid,Yes,88,85,71,94,,3
827,CE,Online,Yes,72,73,83,42,6.3,0
828,CSE,Online,Yes,83,93,91,74,6.2,0
829,CE,Online,No,58,38,23,70,6.8,2
830,CE,Hybrid,No,88,80,33,26,7.7,6
831,CSE,Offline,No,67,60,95,91,2,3
832,CE,Online,No,72,,78,28,6.9,1
833,EE,Offline,Yes,85,36,74,59,5.5,2
834,CE,Offline,Yes,59,65,76,85,6.1,3
835,CE,Online,Yes,93,59,49,30,2.9,5
836,ECE,Hybrid,Yes,56,,26,36,5,5
837,EE,Offline,No,92,85,57,73,3.9,7
838,EE,Offline,No,47,40,87,82,5,5
839,ME,Online,Yes,65,84,50,31,3.7,4
840,ECE,Offline,Yes,58,98,86,75,2.3,0
841,EE,Online,Yes,77,95,63,84,4.2,5
842,ECE,Hybrid,No,98,53,37,33,1.9,0
843,EE,Offline,No,70,32,53,60,4.7,2
844,ME,Hybrid,Yes,47,,63,93,6.6,2
845,CSE,Online,Yes,97,56,34,83,7.2,2
846,ECE,Online,No,63,64,79,79,7.1,1
847,ECE,Offline,No,65,90,65,92,1.9,5
848,ME,Offline,No,78,73,75,57,6.1,6
849,CE,Offline,No,99,78,30,66,3,5
850,CSE,Hybrid,No,98,69,84,86,2.3,5
851,ECE,Offline,Yes,63,44,43,28,-0.6,4
852,CSE,Online,No,80,93,69,28,6.5,6
853,CE,Offline,Yes,,96,50,64,2.2,3
854,CE,Hybrid,No,46,49,95,96,6.9,1
855,ME,Offline,No,92,52,37,98,4.1,6
856,CE,Offline,No,81,56,64,53,2.7,0
857,EE,Offline,No,52,72,92,77,4.7,6
858,CE,Online,No,69,49,62,88,5.5,1
859,CE,Online,No,60,52,27,26,5.5,1
860,ECE,Hybrid,No,71,44,48,42,5.5,0
861,ME,Offline,No,95,44,54,88,3.2,5
862,EE,Online,No,70,77,40,55,4.1,4
863,CSE,Offline,Yes,55,36,96,89,3.5,1
864,ME,Offline,Yes,87,47,72,61,3.4,7
865,EE,Online,Yes,99,43,80,70,4.8,0
866,EE,Online,No,62,92,97,50,1.8,4
867,ECE,Online,No,72,77,48,82,3,2
868,ECE,Hybrid,Yes,77,35,41,96,3.9,6
869,EE,Offline,Yes,86,64,22,91,6.1,6
870,CSE,Offline,No,80,35,91,35,5,6
871,CSE,Hybrid,Yes,83,36,43,62,8.4,4
872,CSE,Offline,Yes,59,62,62,84,1.1,6
873,CE,Hybrid,Yes,92,60,47,65,4.8,4
874,ME,Offline,Yes,,52,98,56,3.7,0
875,CE,Hybrid,Yes,60,81,94,91,6.7,5
876,EE,Hybrid,Yes,75,45,38,95,2.4,2
877,CSE,Online,Yes,99,62,80,82,4.9,4
878,CSE,Online,Yes,84,60,71,49,3.7,4
879,EE,Online,Yes,75,31,52,83,4.9,6
880,ME,Offline,No,81,83,98,89,4.5,0
881,EE,Offline,No,84,87,46,41,2.1,0
882,EE,Hybrid,No,60,93,89,29,2.5,6
883,CSE,Online,No,74,87,64,61,4.8,4
884,CSE,Online,No,69,86,38,86,6.1,7
885,ME,Online,Yes,76,39,65,69,2.8,2
886,ECE,Hybrid,No,50,42,33,87,7.4,1
887,CSE,Online,Yes,79,51,69,43,1.5,6
888,ECE,Online,Yes,92,40,51,75,4,1
889,CSE,Online,No,90,97,23,45,4.1,6
890,ME,Online,No,71,91,65,66,6.7,5
891,CE,Online,Yes,45,64,67,26,6.5,0
892,CSE,Offline,No,75,71,60,35,4.7,0
893,EE,Online,No,45,76,99,30,6.4,5
894,ME,Online,No,81,78,65,98,3.6,0
895,ECE,Offline,Yes,,70,58,33,6.1,1
896,CSE,Online,Yes,63,30,93,78,2.8,1
897,CE,Hybrid,No,63,37,45,91,4.5,3
898,CE,Online,No,95,87,39,91,4.6,5
899,CE,Hybrid,Yes,81,61,99,46,4.7,6
900,CSE,Offline,No,54,79,82,48,3.5,3
901,CE,Hybrid,No,47,85,25,67,7.6,3
902,EE,Offline,Yes,94,79,54,32,4.2,6
903,ECE,Offline,No,89,33,51,76,5.5,5
904,ECE,Offline,Yes,93,54,38,47,5.1,2
905,EE,Hybrid,No,83,46,86,64,3.1,2
906,ECE,Hybrid,Yes,95,58,60,51,2.6,5
907,CE,Offline,No,70,56,41,57,7.1,7
908,CE,Offline,No,73,55,88,46,6.7,0
909,EE,Hybrid,No,66,83,70,38,6.2,5
910,ME,Online,No,75,49,94,43,5.2,4
911,EE,Hybrid,Yes,76,80,73,82,5,6
912,EE,Online,Yes,87,91,70,63,4,3
913,CSE,Hybrid,No,57,99,70,97,7.2,4
914,CSE,Offline,Yes,61,56,28,87,3.4,4
915,ME,Hybrid,Yes,94,91,33,99,3.7,5
916,EE,Online,No,68,30,26,35,4.7,0
917,CSE,Online,Yes,52,89,34,78,2.2,2
918,EE,Hybrid,Yes,53,32,41,61,7.2,4
919,ME,Hybrid,Yes,46,84,37,27,1.5,3
920,CSE,Hybrid,Yes,53,36,30,46,3.6,3
921,CSE,Offline,No,94,43,94,82,8.4,4
922,ECE,Online,No,73,31,69,80,,2
923,CE,Offline,No,86,58,80,44,4.8,3
924,EE,Offline,No,,85,27,93,0.8,0
925,ME,Offline,No,97,86,69,38,4.5,4
926,EE,Hybrid,Yes,50,,22,61,3.5,5
927,EE,Hybrid,No,47,33,37,83,4,7
928,EE,Hybrid,Yes,45,32,31,76,4.7,7
929,ME,Online,No,98,62,90,56,2.9,1
930,CE,Online,No,77,57,24,76,,1
931,EE,Online,Yes,70,,52,47,4.2,4
932,CSE,Online,No,79,83,81,84,6.6,2
933,ECE,Offline,Yes,54,32,21,99,5.2,4
934,CE,Online,No,73,72,20,64,2.7,7
935,CE,Online,Yes,68,47,28,87,5.7,1
936,EE,Offline,Yes,68,69,43,83,5,0
937,ME,Hybrid,No,94,76,28,36,6.8,7
938,CE,Offline,Yes,96,66,95,60,6.9,6
939,ECE,Offline,Yes,78,50,34,51,3.7,7
940,ECE,Online,No,76,90,40,82,5.9,2
941,ME,Hybrid,No,72,93,90,40,3.8,4
942,EE,Offline,Yes,73,48,63,32,4.4,1
943,ECE,Offline,Yes,51,72,76,41,6.1,3
944,CSE,Online,No,77,81,69,33,4.1,1
945,ECE,Offline,Yes,55,92,34,47,3.1,6
946,CE,Hybrid,Yes,72,40,90,55,4.9,6
947,EE,Offline,No,45,69,42,60,2.6,2
948,CE,Hybrid,No,,,70,55,5.3,5
949,ECE,Hybrid,No,91,62,53,87,3.9,5
950,ME,Offline,Yes,51,36,52,34,3.9,7
951,CE,Online,No,80,50,90,63,3.8,2
952,CE,Hybrid,No,93,33,32,66,8.6,7
953,ME,Online,No,49,86,73,46,1.4,4
954,CSE,Offline,No,97,67,65,68,5,7
955,ECE,Online,Yes,81,34,33,70,6.4,1
956,ME,Online,Yes,76,46,68,45,0.3,1
957,ME,Offline,No,66,45,74,29,4.9,4
958,EE,Hybrid,Yes,83,98,44,95,4.8,0
959,CE,Offline,No,82,47,44,59,2.8,7
960,ECE,Online,No,71,62,23,35,7.2,7
961,ME,Online,No,84,51,38,81,3.8,1
962,ECE,Online,Yes,94,37,49,66,5.9,0
963,CE,Hybrid,Yes,97,,49,92,6.4,0
964,CE,Hybrid,Yes,85,84,54,41,4.3,1
965,ECE,Hybrid,No,95,72,79,49,,0
966,CSE,Hybrid,No,83,91,84,42,3.4,4
967,CSE,Offline,No,73,,23,99,2.3,7
968,EE,Offline,No,46,33,68,38,5.5,7
969,ECE,Offline,Yes,80,32,49,94,4,0
970,CE,Hybrid,Yes,62,76,26,58,0.1,5
971,EE,Online,No,64,46,34,88,5.2,6
972,ME,Online,No,85,74,70,32,4.2,6
973,CE,Hybrid,Yes,98,52,42,99,6.9,0
974,EE,Hybrid,Yes,71,63,80,53,4.4,5
975,ECE,Hybrid,Yes,81,98,91,30,5.2,5
976,ME,Offline,No,45,62,52,59,5.4,7
977,ECE,Hybrid,Yes,60,97,67,95,3.8,0
978,ECE,Offline,Yes,97,31,26,71,1.2,4
979,CE,Online,Yes,,64,20,58,6.4,6
980,CSE,Online,Yes,87,83,94,43,7.1,6
981,ME,Offline,No,46,55,38,97,,2
982,CE,Offline,No,84,99,29,93,,3
983,CSE,Online,Yes,90,58,90,40,3.5,4
984,ECE,Hybrid,Yes,51,88,94,44,5.9,3
985,ME,Offline,Yes,63,86,79,63,3.9,5
986,CSE,Online,Yes,69,80,46,79,3.2,2
987,CE,Offline,No,81,52,71,92,4.7,6
988,ME,Online,No,56,45,74,29,6.9,2
989,EE,Online,Yes,77,63,26,70,3.5,1
990,CSE,Online,Yes,73,,43,58,6.4,4
991,EE,Hybrid,No,87,83,77,96,-0.4,2
992,CE,Online,No,51,94,63,42,5.7,6
993,EE,Offline,Yes,95,76,65,84,6.5,3
994,CSE,Online,No,59,80,74,94,5,7
995,CE,Online,No,51,95,90,98,4.5,3
996,CE,Online,No,55,39,70,88,3.3,3
997,EE,Online,Yes,67,53,74,42,8.4,0
998,ME,Hybrid,Yes,74,73,74,48,5.8,7
999,ME,Online,No,73,77,21,44,3.1,4
1000,CSE,Offline,No,56,97,83,27,5.1,7
1001,CSE,Offline,No,58,62,46,97,4.2,7
1002,ME,Offline,No,94,61,99,79,7.9,4
1003,ME,Online,No,,90,58,55,1.9,3
1004,ME,Hybrid,No,49,82,96,35,2.8,1
1005,CSE,Hybrid,No,69,45,76,71,4.4,3
1006,ECE,Hybrid,No,51,31,62,39,5.3,3
1007,CSE,Online,Yes,79,91,74,33,5.3,0
1008,ME,Hybrid,Yes,57,43,52,46,5,3
1009,ECE,Hybrid,No,93,79,55,74,6.6,7
1010,CE,Offline,Yes,95,30,58,55,6.7,2
1011,CSE,Online,Yes,69,61,33,28,3.1,5
1012,CSE,Online,Yes,97,82,77,42,6,0
1013,ME,Hybrid,Yes,86,47,43,36,4,5
1014,ECE,Offline,Yes,,37,23,61,5.1,6
1015,EE,Online,No,96,42,71,29,4.1,6
1016,EE,Online,Yes,89,54,55,94,2.7,7
1017,ECE,Online,Yes,89,53,35,46,2.6,2
1018,EE,Offline,No,76,31,72,51,2.2,6
1019,CE,Offline,Yes,87,91,79,88,4.5,5
1020,CE,Offline,Yes,67,63,73,26,6,3
1021,CSE,Hybrid,Yes,92,56,68,87,2.1,1
1022,EE,Offline,Yes,73,58,79,83,4.3,2
1023,ME,Hybrid,No,64,43,43,68,,7
1024,CSE,Hybrid,No,91,60,81,27,1.4,3
1025,ECE,Online,No,50,78,82,48,5,4
1026,CE,Offline,No,96,32,25,49,5.2,5
1027,ME,Offline,No,49,91,22,84,8.3,6
1028,ME,Offline,No,49,42,83,71,3.4,3
1029,ECE,Online,No,83,73,69,85,6.5,0
1030,CSE,Hybrid,No,60,69,36,91,4.1,2
1031,CSE,Online,Yes,85,72,76,99,4.9,5
1032,CSE,Offline,No,46,49,31,55,5.3,5
1033,ECE,Hybrid,No,,54,76,73,5.7,7
1034,ECE,Offline,No,99,47,43,56,2.7,3
1035,EE,Online,Yes,69,57,91,29,6.7,5
1036,CSE,Offline,No,51,30,28,60,6.9,6
1037,CSE,Hybrid,No,47,46,92,69,4.3,2
1038,CSE,Online,Yes,80,77,34,47,3.6,5
1039,CE,Offline,Yes,53,76,92,55,5.6,2
1040,CE,Offline,Yes,99,83,58,96,2.1,0
1041,CSE,Online,Yes,71,53,37,26,7.4,4
1042,CSE,Hybrid,No,56,75,88,65,5.7,3
1043,CSE,Hybrid,Yes,97,33,41,32,5.2,4
1044,ME,Hybrid,Yes,79,87,67,93,2.5,2
1045,ME,Offline,Yes,56,,54,41,5.4,1
1046,CSE,Offline,No,47,41,31,55,4.1,4
1047,ECE,Online,Yes,62,71,63,40,0.5,3
1048,CSE,Hybrid,Yes,73,47,97,89,4.3,1
1049,EE,Online,No,95,58,31,55,5.2,5
1050,ME,Hybrid,Yes,,43,55,48,8,2
1051,CE,Hybrid,No,87,38,32,81,3.3,3
1052,CE,Offline,Yes,67,37,48,27,4.5,6
1053,ECE,Hybrid,No,76,32,76,69,3.7,0
1054,CSE,Hybrid,No,87,74,80,36,2.8,2
1055,CSE,Hybrid,Yes,67,74,45,93,5.2,1
1056,EE,Hybrid,Yes,71,39,81,86,3.5,5
